order_id,customer_id,product_id,order_date,demand_qty,revenue
ORD-002707,CUST-0313,PROD-0048,2023-02-24,16,12044.16
ORD-002708,CUST-0540,PROD-0030,2023-01-29,3,1794.21
ORD-002709,CUST-0087,PROD-0022,2023-05-11,9,3412.26
ORD-002710,CUST-0010,PROD-0074,2023-07-23,6,1863.48
ORD-002711,CUST-0472,PROD-0037,2023-02-17,18,12159.9
ORD-002712,CUST-0939,PROD-0070,2023-08-06,19,16182.3
ORD-002713,CUST-0625,PROD-0001,2023-05-20,1,849.73
ORD-002714,CUST-0556,PROD-0052,2023-12-01,10,5808.5
ORD-002715,CUST-0610,PROD-0007,2023-05-29,4,3158.52
ORD-002716,CUST-0167,PROD-0088,2023-10-18,8,3597.6
ORD-002717,CUST-0970,PROD-0018,2023-11-06,13,2501.33
ORD-002718,CUST-0654,PROD-0008,2023-02-14,5,3378.05
ORD-002719,CUST-0740,PROD-0043,2023-04-27,8,501.84
ORD-002720,CUST-0900,PROD-0050,2023-10-29,4,1376.56
ORD-002721,CUST-0260,PROD-0049,2023-10-13,7,6678.07
ORD-002722,CUST-0961,PROD-0018,2023-07-15,13,2501.33
ORD-002723,CUST-0562,PROD-0012,2023-03-31,13,12664.47
ORD-002724,CUST-0595,PROD-0042,2023-08-26,4,3092.72
ORD-002725,CUST-0422,PROD-0061,2023-08-03,11,9320.63
ORD-002726,CUST-0450,PROD-0058,2023-12-07,18,8920.26
ORD-002727,CUST-0428,PROD-0057,2023-10-27,11,3566.11
ORD-002728,CUST-0680,PROD-0061,2023-02-01,8,6778.64
ORD-002729,CUST-0799,PROD-0027,2023-11-26,1,545.22
ORD-002730,CUST-0963,PROD-0048,2023-03-10,9,6774.84
ORD-002731,CUST-0195,PROD-0061,2023-03-28,16,13557.28
ORD-002732,CUST-0056,PROD-0048,2023-11-07,2,1505.52
ORD-002733,CUST-0599,PROD-0001,2023-01-26,17,14445.41
ORD-002734,CUST-0042,PROD-0069,2023-02-11,1,481.43
ORD-002735,CUST-0588,PROD-0026,2023-12-20,8,4413.52
ORD-002736,CUST-0780,PROD-0069,2023-06-01,5,2407.14
ORD-002737,CUST-0213,PROD-0056,2023-11-14,17,7008.42
ORD-002738,CUST-0881,PROD-0040,2023-01-16,10,5092.1
ORD-002739,CUST-0097,PROD-0016,2023-01-08,18,9534.89
ORD-002740,CUST-0575,PROD-0039,2023-11-30,16,3929.28
ORD-002741,CUST-0527,PROD-0039,2023-07-03,16,3929.28
ORD-002742,CUST-0669,PROD-0041,2023-02-03,16,9288.96
ORD-002743,CUST-0922,PROD-0009,2023-03-02,16,9425.12
ORD-002744,CUST-0055,PROD-0012,2023-03-26,16,15587.04
ORD-002745,CUST-0170,PROD-0002,2023-10-04,17,14606.4
ORD-002746,CUST-0188,PROD-0081,2023-04-03,17,4178.12
ORD-002747,CUST-0041,PROD-0011,2023-06-06,15,14119.95
ORD-002748,CUST-0952,PROD-0011,2023-03-17,3,2823.99
ORD-002749,CUST-0342,PROD-0091,2023-05-05,18,10611.22
ORD-002750,CUST-0009,PROD-0067,2023-07-31,5,1345.4
ORD-002751,CUST-0827,PROD-0038,2023-11-16,1,866.88
ORD-002752,CUST-0307,PROD-0031,2023-08-20,9,8813.88
ORD-002753,CUST-0147,PROD-0024,2023-03-05,15,10897.8
ORD-002754,CUST-0110,PROD-0093,2023-02-10,19,16000.85
ORD-002755,CUST-0298,PROD-0074,2023-08-16,5,1552.9
ORD-002756,CUST-0868,PROD-0054,2023-11-26,8,1719.17
ORD-002757,CUST-0422,PROD-0009,2023-11-19,16,9425.12
ORD-002758,CUST-0735,PROD-0055,2023-05-18,6,2309.98
ORD-002759,CUST-0525,PROD-0064,2023-08-21,9,4358.23
ORD-002760,CUST-0229,PROD-0019,2023-02-18,11,814.31
ORD-002761,CUST-0935,PROD-0012,2023-03-10,15,14612.85
ORD-002762,CUST-0828,PROD-0022,2023-01-10,3,1137.42
ORD-002763,CUST-0275,PROD-0013,2023-06-06,17,9628.8
ORD-002764,CUST-0579,PROD-0041,2023-03-31,1,580.56
ORD-002765,CUST-0085,PROD-0001,2023-08-28,11,9347.03
ORD-002766,CUST-0388,PROD-0002,2023-09-13,9,7732.8
ORD-002767,CUST-0959,PROD-0012,2023-10-06,9,8767.71
ORD-002768,CUST-0500,PROD-0041,2023-07-21,16,9288.96
ORD-002769,CUST-0601,PROD-0027,2023-04-02,3,1635.66
ORD-002770,CUST-0832,PROD-0054,2023-11-24,1,214.9
ORD-002771,CUST-0333,PROD-0095,2023-02-10,12,6956.06
ORD-002772,CUST-0641,PROD-0094,2023-08-10,17,14674.4
ORD-002773,CUST-0915,PROD-0070,2023-12-26,1,851.7
ORD-002774,CUST-0422,PROD-0091,2023-07-08,15,8842.68
ORD-002775,CUST-0441,PROD-0035,2023-08-08,8,2904.64
ORD-002776,CUST-0752,PROD-0007,2023-02-06,17,13423.71
ORD-002777,CUST-0712,PROD-0023,2023-10-28,2,1498.58
ORD-002778,CUST-0280,PROD-0026,2023-07-02,1,551.69
ORD-002779,CUST-0023,PROD-0066,2023-05-07,10,5902.56
ORD-002780,CUST-0470,PROD-0070,2023-02-28,12,10220.4
ORD-002781,CUST-0833,PROD-0093,2023-06-23,5,4210.75
ORD-002782,CUST-0944,PROD-0003,2023-05-17,19,7911.98
ORD-002783,CUST-0499,PROD-0065,2023-05-18,17,11521.24
ORD-002784,CUST-0254,PROD-0077,2023-12-08,7,4334.96
ORD-002785,CUST-0724,PROD-0062,2023-10-19,2,1862.84
ORD-002786,CUST-0151,PROD-0023,2023-12-10,4,2997.16
ORD-002787,CUST-0941,PROD-0012,2023-06-22,3,2922.57
ORD-002788,CUST-0613,PROD-0043,2023-11-03,15,940.95
ORD-002789,CUST-0481,PROD-0037,2023-07-13,13,8782.15
ORD-002790,CUST-0870,PROD-0040,2023-12-13,4,2036.84
ORD-002791,CUST-0111,PROD-0031,2023-07-29,9,8813.88
ORD-002792,CUST-0171,PROD-0095,2023-11-27,3,1739.02
ORD-002793,CUST-0020,PROD-0087,2023-12-24,12,7047.48
ORD-002794,CUST-0769,PROD-0065,2023-08-14,13,8810.36
ORD-002795,CUST-0259,PROD-0050,2023-03-29,5,1720.7
ORD-002796,CUST-0949,PROD-0051,2023-08-12,2,1172.5
ORD-002797,CUST-0597,PROD-0098,2023-12-27,4,2185.36
ORD-002798,CUST-0732,PROD-0061,2023-10-08,15,12709.95
ORD-002799,CUST-0231,PROD-0006,2023-02-05,12,11243.04
ORD-002800,CUST-0591,PROD-0016,2023-05-22,2,1059.43
ORD-002801,CUST-0169,PROD-0063,2023-05-04,3,463.18
ORD-002802,CUST-0527,PROD-0078,2023-10-27,9,1953.18
ORD-002803,CUST-0678,PROD-0037,2023-08-20,9,6079.95
ORD-002804,CUST-0528,PROD-0037,2023-12-06,9,6079.95
ORD-002805,CUST-0648,PROD-0088,2023-10-03,16,7195.2
ORD-002806,CUST-0414,PROD-0070,2023-09-05,2,1703.4
ORD-002807,CUST-0113,PROD-0018,2023-09-30,2,384.82
ORD-002808,CUST-0901,PROD-0005,2023-03-17,8,6831.28
ORD-002809,CUST-0354,PROD-0008,2023-03-14,8,5404.88
ORD-002810,CUST-0030,PROD-0049,2023-09-24,8,7632.08
ORD-002811,CUST-0775,PROD-0040,2023-06-24,2,1018.42
ORD-002812,CUST-0560,PROD-0013,2023-08-23,11,6230.4
ORD-002813,CUST-0972,PROD-0079,2023-02-24,7,479.89
ORD-002814,CUST-0326,PROD-0090,2023-01-22,17,5807.03
ORD-002815,CUST-0290,PROD-0049,2023-11-26,8,7632.08
ORD-002816,CUST-0194,PROD-0047,2023-03-16,8,7086.56
ORD-002817,CUST-0850,PROD-0087,2023-11-18,19,11158.51
ORD-002818,CUST-0382,PROD-0081,2023-02-19,11,2703.49
ORD-002819,CUST-0764,PROD-0038,2023-02-26,11,9535.68
ORD-002820,CUST-0181,PROD-0085,2023-11-22,11,9777.68
ORD-002821,CUST-0280,PROD-0013,2023-07-14,8,4531.2
ORD-002822,CUST-0076,PROD-0049,2023-02-12,7,6678.07
ORD-002823,CUST-0178,PROD-0062,2023-10-06,2,1862.84
ORD-002824,CUST-0689,PROD-0082,2023-11-12,10,3164.4
ORD-002825,CUST-0661,PROD-0022,2023-10-08,18,6824.52
ORD-002826,CUST-0622,PROD-0003,2023-01-01,18,7495.56
ORD-002827,CUST-0120,PROD-0032,2023-03-20,18,8946.18
ORD-002828,CUST-0292,PROD-0061,2023-02-11,11,9320.63
ORD-002829,CUST-0454,PROD-0022,2023-01-11,9,3412.26
ORD-002830,CUST-0509,PROD-0019,2023-02-23,13,962.36
ORD-002831,CUST-0190,PROD-0057,2023-07-27,8,2593.54
ORD-002832,CUST-0098,PROD-0015,2023-06-01,8,3967.2
ORD-002833,CUST-0382,PROD-0090,2023-03-14,18,6148.62
ORD-002834,CUST-0086,PROD-0015,2023-07-08,10,4959.0
ORD-002835,CUST-0763,PROD-0061,2023-04-14,11,9320.63
ORD-002836,CUST-0246,PROD-0091,2023-07-01,12,7074.14
ORD-002837,CUST-0936,PROD-0040,2023-05-16,6,3055.26
ORD-002838,CUST-0932,PROD-0027,2023-05-08,14,7633.08
ORD-002839,CUST-0189,PROD-0037,2023-09-16,9,6079.95
ORD-002840,CUST-0219,PROD-0095,2023-04-26,19,11013.77
ORD-002841,CUST-0369,PROD-0057,2023-06-07,18,5835.46
ORD-002842,CUST-0548,PROD-0069,2023-09-14,6,2888.57
ORD-002843,CUST-0069,PROD-0035,2023-11-20,8,2904.64
ORD-002844,CUST-0311,PROD-0071,2023-03-01,11,3419.06
ORD-002845,CUST-0910,PROD-0014,2023-06-10,8,2913.02
ORD-002846,CUST-0911,PROD-0046,2023-05-28,16,6742.85
ORD-002847,CUST-0802,PROD-0042,2023-09-25,3,2319.54
ORD-002848,CUST-0345,PROD-0061,2023-04-10,2,1694.66
ORD-002849,CUST-0128,PROD-0095,2023-10-10,18,10434.1
ORD-002850,CUST-0603,PROD-0012,2023-01-31,6,5845.14
ORD-002851,CUST-0073,PROD-0010,2023-05-16,2,769.68
ORD-002852,CUST-0994,PROD-0100,2023-02-22,13,10807.03
ORD-002853,CUST-0123,PROD-0013,2023-08-23,12,6796.8
ORD-002854,CUST-0563,PROD-0058,2023-04-30,2,991.14
ORD-002855,CUST-0837,PROD-0063,2023-10-20,12,1852.7
ORD-002856,CUST-0366,PROD-0023,2023-04-13,8,5994.32
ORD-002857,CUST-0457,PROD-0008,2023-05-06,2,1351.22
ORD-002858,CUST-0227,PROD-0053,2023-06-10,14,13730.08
ORD-002859,CUST-0513,PROD-0006,2023-07-20,10,9369.2
ORD-002860,CUST-0757,PROD-0063,2023-04-14,18,2779.06
ORD-002861,CUST-0060,PROD-0022,2023-03-07,10,3791.4
ORD-002862,CUST-0118,PROD-0020,2023-01-14,6,3024.12
ORD-002863,CUST-0818,PROD-0080,2023-03-12,12,7624.08
ORD-002864,CUST-0454,PROD-0096,2023-09-18,19,6465.17
ORD-002865,CUST-0644,PROD-0071,2023-08-03,2,621.65
ORD-002866,CUST-0516,PROD-0012,2023-04-11,13,12664.47
ORD-002867,CUST-0670,PROD-0035,2023-09-24,15,5446.2
ORD-002868,CUST-0525,PROD-0077,2023-10-12,5,3096.4
ORD-002869,CUST-0084,PROD-0095,2023-07-20,16,9274.75
ORD-002870,CUST-0867,PROD-0065,2023-01-24,16,10843.52
ORD-002871,CUST-0406,PROD-0100,2023-01-27,4,3325.24
ORD-002872,CUST-0308,PROD-0076,2023-10-02,4,1720.61
ORD-002873,CUST-0346,PROD-0041,2023-12-25,4,2322.24
ORD-002874,CUST-0202,PROD-0063,2023-08-17,16,2470.27
ORD-002875,CUST-0441,PROD-0054,2023-08-11,12,2578.75
ORD-002876,CUST-0459,PROD-0014,2023-02-20,14,5097.79
ORD-002877,CUST-0995,PROD-0032,2023-04-06,17,8449.17
ORD-002878,CUST-0803,PROD-0038,2023-12-01,18,15603.84
ORD-002879,CUST-0376,PROD-0076,2023-04-02,3,1290.46
ORD-002880,CUST-0157,PROD-0035,2023-09-26,12,4356.96
ORD-002881,CUST-0201,PROD-0092,2023-03-10,10,9822.0
ORD-002882,CUST-0576,PROD-0078,2023-10-09,13,2821.26
ORD-002883,CUST-0177,PROD-0057,2023-07-05,15,4862.88
ORD-002884,CUST-0659,PROD-0092,2023-07-11,4,3928.8
ORD-002885,CUST-0835,PROD-0018,2023-05-05,16,3078.56
ORD-002886,CUST-0193,PROD-0059,2023-07-03,14,5393.22
ORD-002887,CUST-0785,PROD-0050,2023-10-24,15,5162.1
ORD-002888,CUST-0264,PROD-0060,2023-11-22,8,3254.4
ORD-002889,CUST-0383,PROD-0053,2023-11-12,3,2942.16
ORD-002890,CUST-0231,PROD-0045,2023-05-04,12,5766.6
ORD-002891,CUST-0050,PROD-0018,2023-07-18,18,3463.38
ORD-002892,CUST-0919,PROD-0057,2023-06-18,16,5187.07
ORD-002893,CUST-0153,PROD-0100,2023-05-21,19,15794.89
ORD-002894,CUST-0551,PROD-0001,2023-05-27,1,849.73
ORD-002895,CUST-0080,PROD-0036,2023-08-18,1,652.2
ORD-002896,CUST-0560,PROD-0036,2023-10-01,7,4565.4
ORD-002897,CUST-0411,PROD-0006,2023-11-04,19,17801.48
ORD-002898,CUST-0315,PROD-0084,2023-11-23,12,4911.7
ORD-002899,CUST-0201,PROD-0095,2023-02-26,7,4057.7
ORD-002900,CUST-0661,PROD-0062,2023-12-31,17,15834.14
ORD-002901,CUST-0850,PROD-0090,2023-06-09,3,1024.77
ORD-002902,CUST-0831,PROD-0020,2023-10-05,15,7560.3
ORD-002903,CUST-0635,PROD-0042,2023-07-07,19,14690.42
ORD-002904,CUST-0832,PROD-0068,2023-11-19,16,7872.96
ORD-002905,CUST-0517,PROD-0031,2023-07-21,7,6855.24
ORD-002906,CUST-0135,PROD-0001,2023-12-11,19,16144.87
ORD-002907,CUST-0528,PROD-0075,2023-04-19,17,7333.63
ORD-002908,CUST-0173,PROD-0031,2023-04-09,17,16648.44
ORD-002909,CUST-0175,PROD-0048,2023-05-21,18,13549.68
ORD-002910,CUST-0587,PROD-0024,2023-10-15,19,13803.88
ORD-002911,CUST-0716,PROD-0057,2023-04-23,4,1296.77
ORD-002912,CUST-0021,PROD-0100,2023-04-14,15,12469.65
ORD-002913,CUST-0764,PROD-0053,2023-08-24,6,5884.32
ORD-002914,CUST-0960,PROD-0047,2023-08-05,14,12401.48
ORD-002915,CUST-0828,PROD-0004,2023-12-27,10,8900.1
ORD-002916,CUST-0596,PROD-0083,2023-04-28,19,9586.94
ORD-002917,CUST-0697,PROD-0072,2023-10-22,16,11435.68
ORD-002918,CUST-0639,PROD-0050,2023-08-16,10,3441.4
ORD-002919,CUST-0418,PROD-0043,2023-09-15,3,188.19
ORD-002920,CUST-0191,PROD-0032,2023-02-27,13,6461.13
ORD-002921,CUST-0831,PROD-0012,2023-05-16,15,14612.85
ORD-002922,CUST-0694,PROD-0008,2023-01-20,12,8107.32
ORD-002923,CUST-0028,PROD-0070,2023-08-10,2,1703.4
ORD-002924,CUST-0844,PROD-0080,2023-07-27,9,5718.06
ORD-002925,CUST-0204,PROD-0013,2023-11-08,5,2832.0
ORD-002926,CUST-0366,PROD-0013,2023-02-21,4,2265.6
ORD-002927,CUST-0613,PROD-0091,2023-09-11,10,5895.12
ORD-002928,CUST-0197,PROD-0076,2023-05-16,6,2580.91
ORD-002929,CUST-0656,PROD-0024,2023-08-21,11,7991.72
ORD-002930,CUST-0184,PROD-0046,2023-06-02,9,3792.85
ORD-002931,CUST-0655,PROD-0016,2023-03-26,12,6356.59
ORD-002932,CUST-0271,PROD-0043,2023-03-13,2,125.46
ORD-002933,CUST-0159,PROD-0004,2023-02-13,10,8900.1
ORD-002934,CUST-0977,PROD-0055,2023-10-28,19,7314.92
ORD-002935,CUST-0727,PROD-0050,2023-10-20,12,4129.68
ORD-002936,CUST-0663,PROD-0048,2023-03-05,9,6774.84
ORD-002937,CUST-0378,PROD-0007,2023-07-11,17,13423.71
ORD-002938,CUST-0433,PROD-0002,2023-10-08,15,12888.0
ORD-002939,CUST-0089,PROD-0021,2023-04-13,6,1171.5
ORD-002940,CUST-0251,PROD-0062,2023-09-07,9,8382.78
ORD-002941,CUST-0948,PROD-0012,2023-04-07,11,10716.09
ORD-002942,CUST-0759,PROD-0017,2023-11-12,3,2983.71
ORD-002943,CUST-0352,PROD-0019,2023-10-21,5,370.14
ORD-002944,CUST-0483,PROD-0005,2023-09-30,9,7685.19
ORD-002945,CUST-0675,PROD-0071,2023-06-01,13,4040.71
ORD-002946,CUST-0229,PROD-0058,2023-01-06,6,2973.42
ORD-002947,CUST-0948,PROD-0026,2023-03-02,19,10482.11
ORD-002948,CUST-0915,PROD-0054,2023-12-11,14,3008.54
ORD-002949,CUST-0424,PROD-0028,2023-06-30,13,8366.93
ORD-002950,CUST-0844,PROD-0029,2023-09-05,17,6678.35
ORD-002951,CUST-0250,PROD-0095,2023-07-10,15,8695.08
ORD-002952,CUST-0296,PROD-0068,2023-09-24,12,5904.72
ORD-002953,CUST-0148,PROD-0003,2023-05-24,12,4997.04
ORD-002954,CUST-0388,PROD-0096,2023-02-17,11,3742.99
ORD-002955,CUST-0130,PROD-0071,2023-03-17,14,4351.54
ORD-002956,CUST-0603,PROD-0006,2023-12-09,16,14990.72
ORD-002957,CUST-0283,PROD-0055,2023-11-08,2,769.99
ORD-002958,CUST-0434,PROD-0014,2023-07-07,19,6918.43
ORD-002959,CUST-0297,PROD-0023,2023-11-04,1,749.29
ORD-002960,CUST-0539,PROD-0050,2023-05-21,1,344.14
ORD-002961,CUST-0217,PROD-0054,2023-11-25,16,3438.34
ORD-002962,CUST-0848,PROD-0020,2023-01-24,6,3024.12
ORD-002963,CUST-0122,PROD-0043,2023-01-30,1,62.73
ORD-002964,CUST-0265,PROD-0097,2023-11-12,9,4778.89
ORD-002965,CUST-0102,PROD-0017,2023-12-12,17,16907.69
ORD-002966,CUST-0577,PROD-0018,2023-07-24,1,192.41
ORD-002967,CUST-0178,PROD-0035,2023-08-05,12,4356.96
ORD-002968,CUST-0539,PROD-0091,2023-09-11,9,5305.61
ORD-002969,CUST-0393,PROD-0085,2023-03-25,14,12444.32
ORD-002970,CUST-0761,PROD-0094,2023-10-06,8,6905.6
ORD-002971,CUST-0835,PROD-0089,2023-03-24,4,2714.36
ORD-002972,CUST-0854,PROD-0018,2023-08-13,13,2501.33
ORD-002973,CUST-0340,PROD-0095,2023-04-05,13,7535.74
ORD-002974,CUST-0516,PROD-0019,2023-10-08,3,222.08
ORD-002975,CUST-0373,PROD-0084,2023-07-19,19,7776.85
ORD-002976,CUST-0362,PROD-0056,2023-02-14,1,412.26
ORD-002977,CUST-0740,PROD-0069,2023-07-22,1,481.43
ORD-002978,CUST-0137,PROD-0085,2023-02-14,9,7999.92
ORD-002979,CUST-0122,PROD-0048,2023-03-04,18,13549.68
ORD-002980,CUST-0582,PROD-0095,2023-11-11,3,1739.02
ORD-002981,CUST-0125,PROD-0010,2023-06-15,16,6157.44
ORD-002982,CUST-0558,PROD-0028,2023-06-08,19,12228.59
ORD-002983,CUST-0031,PROD-0092,2023-06-01,3,2946.6
ORD-002984,CUST-0126,PROD-0067,2023-03-23,1,269.08
ORD-002985,CUST-0683,PROD-0034,2023-04-02,5,2228.55
ORD-002986,CUST-0536,PROD-0048,2023-01-24,7,5269.32
ORD-002987,CUST-0944,PROD-0012,2023-11-24,9,8767.71
ORD-002988,CUST-0800,PROD-0016,2023-06-01,2,1059.43
ORD-002989,CUST-0017,PROD-0073,2023-04-22,2,1123.52
ORD-002990,CUST-0378,PROD-0004,2023-03-29,9,8010.09
ORD-002991,CUST-0192,PROD-0063,2023-12-09,1,154.39
ORD-002992,CUST-0066,PROD-0012,2023-02-12,5,4870.95
ORD-002993,CUST-0244,PROD-0003,2023-11-24,17,7079.14
ORD-002994,CUST-0460,PROD-0070,2023-12-29,10,8517.0
ORD-002995,CUST-0686,PROD-0079,2023-07-29,14,959.78
ORD-002996,CUST-0618,PROD-0028,2023-07-06,5,3218.05
ORD-002997,CUST-0724,PROD-0076,2023-01-05,6,2580.91
ORD-002998,CUST-0630,PROD-0066,2023-12-04,7,4131.79
ORD-002999,CUST-0149,PROD-0073,2023-07-11,17,9549.92
ORD-003000,CUST-0709,PROD-0064,2023-03-15,3,1452.74
ORD-003001,CUST-0372,PROD-0037,2023-11-20,10,6755.5
ORD-003002,CUST-0088,PROD-0021,2023-03-20,17,3319.25
ORD-003003,CUST-0518,PROD-0042,2023-12-14,9,6958.62
ORD-003004,CUST-0601,PROD-0059,2023-12-11,9,3467.07
ORD-003005,CUST-0677,PROD-0011,2023-09-12,18,16943.94
ORD-003006,CUST-0897,PROD-0026,2023-02-19,16,8827.04
ORD-003007,CUST-0812,PROD-0078,2023-05-06,15,3255.3
ORD-003008,CUST-0883,PROD-0090,2023-06-29,11,3757.49
ORD-003009,CUST-0958,PROD-0052,2023-03-05,1,580.85
ORD-003010,CUST-0800,PROD-0100,2023-08-11,13,10807.03
ORD-003011,CUST-0969,PROD-0025,2023-04-04,16,5150.4
ORD-003012,CUST-0834,PROD-0062,2023-01-29,11,10245.62
ORD-003013,CUST-0948,PROD-0040,2023-06-11,1,509.21
ORD-003014,CUST-0321,PROD-0037,2023-08-23,9,6079.95
ORD-003015,CUST-0514,PROD-0097,2023-11-14,14,7433.83
ORD-003016,CUST-0473,PROD-0034,2023-02-09,8,3565.68
ORD-003017,CUST-0790,PROD-0100,2023-12-07,1,831.31
ORD-003018,CUST-0144,PROD-0049,2023-04-10,16,15264.16
ORD-003019,CUST-0885,PROD-0002,2023-09-21,3,2577.6
ORD-003020,CUST-0193,PROD-0022,2023-05-15,16,6066.24
ORD-003021,CUST-0681,PROD-0094,2023-04-11,13,11221.6
ORD-003022,CUST-0331,PROD-0060,2023-12-28,9,3661.2
ORD-003023,CUST-0625,PROD-0037,2023-08-25,6,4053.3
ORD-003024,CUST-0587,PROD-0077,2023-06-11,3,1857.84
ORD-003025,CUST-0677,PROD-0053,2023-09-12,4,3922.88
ORD-003026,CUST-0217,PROD-0071,2023-04-27,18,5594.83
ORD-003027,CUST-0445,PROD-0093,2023-02-03,10,8421.5
ORD-003028,CUST-0957,PROD-0065,2023-04-15,7,4744.04
ORD-003029,CUST-0102,PROD-0044,2023-06-05,5,4973.3
ORD-003030,CUST-0358,PROD-0090,2023-12-31,15,5123.85
ORD-003031,CUST-0038,PROD-0057,2023-05-11,2,648.38
ORD-003032,CUST-0467,PROD-0021,2023-03-19,13,2538.25
ORD-003033,CUST-0093,PROD-0059,2023-07-15,3,1155.69
ORD-003034,CUST-0459,PROD-0012,2023-01-27,1,974.19
ORD-003035,CUST-0502,PROD-0032,2023-06-25,14,6958.14
ORD-003036,CUST-0809,PROD-0008,2023-02-08,18,12160.98
ORD-003037,CUST-0851,PROD-0081,2023-12-02,19,4669.67
ORD-003038,CUST-0455,PROD-0069,2023-08-12,5,2407.14
ORD-003039,CUST-0773,PROD-0067,2023-06-26,16,4305.28
ORD-003040,CUST-0511,PROD-0044,2023-12-09,16,15914.56
ORD-003041,CUST-0529,PROD-0079,2023-10-14,19,1302.56
ORD-003042,CUST-0507,PROD-0029,2023-08-01,7,2749.91
ORD-003043,CUST-0488,PROD-0034,2023-08-02,15,6685.65
ORD-003044,CUST-0857,PROD-0079,2023-06-13,13,891.23
ORD-003045,CUST-0506,PROD-0062,2023-09-08,11,10245.62
ORD-003046,CUST-0943,PROD-0069,2023-01-06,14,6739.99
ORD-003047,CUST-0873,PROD-0073,2023-07-14,19,10673.44
ORD-003048,CUST-0972,PROD-0095,2023-04-25,12,6956.06
ORD-003049,CUST-0414,PROD-0039,2023-04-03,9,2210.22
ORD-003050,CUST-0113,PROD-0051,2023-02-25,15,8793.72
ORD-003051,CUST-0091,PROD-0055,2023-02-16,5,1924.98
ORD-003052,CUST-0494,PROD-0020,2023-01-23,18,9072.36
ORD-003053,CUST-0512,PROD-0093,2023-04-10,12,10105.8
ORD-003054,CUST-0426,PROD-0025,2023-03-01,10,3219.0
ORD-003055,CUST-0253,PROD-0018,2023-04-08,8,1539.28
ORD-003056,CUST-0627,PROD-0082,2023-11-18,19,6012.36
ORD-003057,CUST-0095,PROD-0030,2023-04-21,12,7176.84
ORD-003058,CUST-0044,PROD-0036,2023-12-19,12,7826.4
ORD-003059,CUST-0440,PROD-0073,2023-08-12,1,561.76
ORD-003060,CUST-0019,PROD-0009,2023-01-04,10,5890.7
ORD-003061,CUST-0068,PROD-0007,2023-12-29,8,6317.04
ORD-003062,CUST-0649,PROD-0051,2023-05-26,10,5862.48
ORD-003063,CUST-0225,PROD-0072,2023-02-22,9,6432.57
ORD-003064,CUST-0611,PROD-0005,2023-02-20,1,853.91
ORD-003065,CUST-0587,PROD-0036,2023-06-04,11,7174.2
ORD-003066,CUST-0662,PROD-0008,2023-04-24,2,1351.22
ORD-003067,CUST-0306,PROD-0050,2023-08-30,11,3785.54
ORD-003068,CUST-0153,PROD-0025,2023-06-05,3,965.7
ORD-003069,CUST-0830,PROD-0040,2023-04-12,3,1527.63
ORD-003070,CUST-0931,PROD-0018,2023-07-21,13,2501.33
ORD-003071,CUST-0770,PROD-0085,2023-11-17,7,6222.16
ORD-003072,CUST-0185,PROD-0058,2023-05-21,6,2973.42
ORD-003073,CUST-0293,PROD-0031,2023-06-17,9,8813.88
ORD-003074,CUST-0693,PROD-0042,2023-04-13,10,7731.8
ORD-003075,CUST-0261,PROD-0031,2023-10-24,3,2937.96
ORD-003076,CUST-0259,PROD-0050,2023-06-03,10,3441.4
ORD-003077,CUST-0795,PROD-0063,2023-01-03,16,2470.27
ORD-003078,CUST-0103,PROD-0031,2023-05-03,12,11751.84
ORD-003079,CUST-0624,PROD-0090,2023-10-14,17,5807.03
ORD-003080,CUST-0089,PROD-0033,2023-11-07,8,7263.84
ORD-003081,CUST-0429,PROD-0013,2023-11-15,3,1699.2
ORD-003082,CUST-0333,PROD-0037,2023-12-08,6,4053.3
ORD-003083,CUST-0142,PROD-0046,2023-03-01,7,2950.0
ORD-003084,CUST-0730,PROD-0065,2023-10-24,4,2710.88
ORD-003085,CUST-0488,PROD-0029,2023-06-29,14,5499.82
ORD-003086,CUST-0124,PROD-0059,2023-03-15,18,6934.14
ORD-003087,CUST-0462,PROD-0082,2023-09-07,17,5379.48
ORD-003088,CUST-0015,PROD-0088,2023-07-05,13,5846.1
ORD-003089,CUST-0904,PROD-0014,2023-10-16,4,1456.51
ORD-003090,CUST-0665,PROD-0021,2023-05-19,4,781.0
ORD-003091,CUST-0003,PROD-0080,2023-03-14,11,6988.74
ORD-003092,CUST-0455,PROD-0033,2023-10-24,18,16343.64
ORD-003093,CUST-0526,PROD-0078,2023-02-21,6,1302.12
ORD-003094,CUST-0666,PROD-0004,2023-11-07,16,14240.16
ORD-003095,CUST-0703,PROD-0013,2023-04-26,9,5097.6
ORD-003096,CUST-0408,PROD-0068,2023-01-21,15,7380.9
ORD-003097,CUST-0766,PROD-0028,2023-12-16,16,10297.76
ORD-003098,CUST-0374,PROD-0012,2023-10-17,15,14612.85
ORD-003099,CUST-0542,PROD-0055,2023-12-21,18,6929.93
ORD-003100,CUST-0410,PROD-0067,2023-12-01,2,538.16
ORD-003101,CUST-0200,PROD-0009,2023-11-08,17,10014.19
ORD-003102,CUST-0741,PROD-0052,2023-10-24,19,11036.15
ORD-003103,CUST-0878,PROD-0026,2023-12-17,18,9930.42
ORD-003104,CUST-0188,PROD-0100,2023-07-22,15,12469.65
ORD-003105,CUST-0552,PROD-0063,2023-04-10,11,1698.31
ORD-003106,CUST-0465,PROD-0020,2023-04-05,7,3528.14
